Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
X	Y	Azimut	Elévation	300-1100 nm	400-700 nm	(yield photon flux)	350-500 nm	400-500 nm	445-455 nm	500-600 nm	600-700 nm	700-800 nm	600-700 /700-800 nm		(Sager et al. 1988)	655-665/725-735 nm	655-665 nm	725-735 nm
460	400	0	90	14.38	60.28	50.16	28.92	27.60	5.87	18.76	13.91	0.97	14.41	0.82	0.010	10.11	1.11	0.11
460	380	0	90	13.26	60.88	50.85	30.15	28.20	5.99	19.01	13.67	0.95	14.37	0.82	0.011	9.27	1.10	0.12
460	360	0	90	16.05	61.14	51.04	30.39	28.44	6.05	19.22	13.49	0.94	14.31	0.82	0.011	12.07	1.11	0.09
460	340	0	90	17.52	60.79	50.60	30.50	28.62	6.08	19.35	12.82	1.11	11.54	0.81	0.011	9.31	1.09	0.12
460	320	0	90	16.76	60.10	50.11	30.27	28.18	5.99	19.24	12.68	1.04	12.15	0.82	0.010	10.33	1.10	0.11
460	300	0	90	16.89	60.35	50.56	30.48	28.04	5.97	19.26	13.05	1.23	10.59	0.81	0.011	8.06	1.08	0.13
460	280	0	90	14.35	60.21	50.26	30.03	27.99	5.96	19.13	13.09	1.01	13.00	0.81	0.011	8.77	1.07	0.12
460	260	0	90	16.57	59.52	49.79	29.78	27.70	5.89	19.03	12.79	1.13	11.37	0.81	0.011	8.44	1.06	0.13
460	240	0	90	15.50	58.79	48.79	28.85	27.43	5.85	18.83	12.52	0.83	15.17	0.82	0.010	9.94	1.01	0.10
460	220	0	90	13.50	59.13	49.07	28.03	27.17	5.79	18.82	13.15	0.98	13.45	0.82	0.010	8.61	1.02	0.12
460	200	0	90	15.26	60.72	50.77	28.53	27.08	5.79	18.86	14.78	0.94	15.64	0.83	0.011	9.35	1.05	0.11
460	180	0	90	17.51	61.83	52.19	29.55	27.25	5.83	19.05	15.54	1.19	13.03	0.82	0.012	7.99	1.05	0.13
460	160	0	90	15.11	61.51	51.58	29.31	27.40	5.88	19.05	15.05	0.95	15.83	0.83	0.011	7.74	0.99	0.13
460	140	0	90	15.97	61.12	51.36	29.73	27.53	5.91	19.13	14.46	1.06	13.68	0.82	0.011	8.15	0.97	0.12
460	120	0	90	16.57	60.25	50.39	29.11	27.45	5.90	18.87	13.92	1.15	12.14	0.82	0.011	8.21	0.96	0.12
460	100	0	90	15.57	59.39	49.76	28.51	26.86	5.79	18.35	14.19	0.94	15.09	0.82	0.011	7.88	0.97	0.12
460	80	0	90	13.48	57.04	47.69	27.12	25.78	5.55	17.66	13.60	0.98	13.93	0.82	0.010	10.57	0.94	0.09
460	60	0	90	16.12	54.19	45.69	26.92	24.54	5.28	16.73	12.92	1.10	11.69	0.82	0.010	6.87	0.91	0.13
460	40	0	90	11.40	49.75	41.52	24.08	22.78	4.90	15.53	11.44	0.74	15.39	0.82	0.008	8.58	0.84	0.10
460	20	0	90	10.80	45.00	37.51	22.13	20.84	4.47	14.23	9.93	0.74	13.36	0.82	0.008	7.92	0.71	0.09
460	0	0	90	11.35	40.23	33.59	20.33	18.87	4.06	12.95	8.41	0.73	11.59	0.81	0.007	7.13	0.60	0.08
480	0	0	90	8.27	32.55	27.17	16.07	15.11	3.26	10.74	6.69	0.57	11.71	0.81	0.006	6.59	0.47	0.07
480	20	0	90	10.01	36.14	30.22	17.97	16.74	3.60	11.84	7.57	0.72	10.49	0.81	0.006	6.19	0.54	0.09
480	40	0	90	9.79	39.50	32.90	19.24	18.27	3.93	12.86	8.36	0.71	11.84	0.82	0.007	7.34	0.60	0.08
480	60	0	90	10.28	42.46	35.38	20.63	19.50	4.19	13.77	9.19	0.73	12.51	0.82	0.007	7.70	0.66	0.09
480	80	0	90	11.57	44.89	37.47	22.20	20.66	4.45	14.59	9.65	0.78	12.42	0.82	0.008	7.02	0.69	0.10
480	100	0	90	12.38	46.71	38.92	22.95	21.59	4.65	15.22	9.90	0.87	11.33	0.81	0.008	7.22	0.70	0.10
480	120	0	90	13.02	47.76	39.87	23.39	21.93	4.71	15.63	10.20	0.88	11.62	0.82	0.008	7.16	0.72	0.10
480	140	0	90	12.37	48.19	40.12	23.07	21.98	4.71	15.83	10.38	0.85	12.20	0.82	0.008	7.29	0.73	0.10
480	160	0	90	13.44	48.67	40.81	23.71	22.03	4.72	15.84	10.79	0.93	11.62	0.82	0.009	6.81	0.76	0.11
480	180	0	90	13.07	47.98	40.22	23.77	21.88	4.69	15.75	10.34	0.86	12.01	0.82	0.009	7.77	0.75	0.10
480	200	0	90	12.44	47.62	39.79	23.20	21.75	4.65	15.69	10.18	0.90	11.33	0.81	0.008	7.62	0.76	0.10
480	220	0	90	13.25	47.91	39.97	23.35	21.95	4.68	15.70	10.26	0.88	11.72	0.81	0.008	7.64	0.77	0.10
480	240	0	90	12.51	48.11	40.12	23.62	22.22	4.73	15.77	10.13	0.90	11.27	0.81	0.008	7.03	0.76	0.11
480	260	0	90	12.34	48.56	40.53	24.15	22.49	4.78	15.86	10.22	0.91	11.24	0.81	0.008	7.98	0.79	0.10
480	280	0	90	12.14	48.82	40.58	24.19	22.79	4.86	15.95	10.08	0.74	13.58	0.82	0.008	8.13	0.79	0.10
480	300	0	90	12.38	49.03	40.83	24.33	22.91	4.89	16.04	10.08	0.91	11.08	0.81	0.008	7.83	0.80	0.10
480	320	0	90	12.31	48.95	40.88	24.99	22.98	4.89	16.05	9.92	0.90	11.02	0.81	0.008	6.53	0.79	0.12
480	340	0	90	13.02	49.13	40.83	24.39	23.12	4.91	16.14	9.88	0.91	10.81	0.81	0.008	7.36	0.78	0.11
480	360	0	90	13.46	49.11	40.74	24.24	23.15	4.93	16.04	9.92	0.94	10.59	0.81	0.008	8.03	0.79	0.10
480	380	0	90	11.12	49.08	40.82	24.02	22.86	4.87	15.79	10.43	0.81	12.82	0.81	0.008	8.35	0.83	0.10
480	400	0	90	10.93	48.43	40.22	23.74	22.41	4.78	15.57	10.45	0.79	13.21	0.82	0.008	8.71	0.82	0.09
480	420	0	90	10.66	47.76	39.56	23.16	22.32	4.76	15.35	10.09	0.82	12.25	0.82	0.008	8.37	0.81	0.10
480	440	0	90	11.77	47.69	39.77	23.74	22.30	4.76	15.22	10.17	0.77	13.15	0.82	0.008	8.71	0.80	0.09
480	460	0	90	13.59	47.54	39.74	23.80	22.21	4.74	15.03	10.30	0.88	11.70	0.82	0.009	6.96	0.79	0.11
480	480	0	90	12.22	46.37	38.68	23.04	21.62	4.60	14.61	10.14	0.81	12.55	0.82	0.008	7.96	0.77	0.10
480	500	0	90	11.14	44.74	37.26	22.05	20.88	4.46	14.09	9.77	0.75	13.03	0.82	0.008	8.08	0.74	0.09
480	520	0	90	11.14	42.68	35.49	20.83	19.87	4.25	13.39	9.42	0.71	13.24	0.82	0.007	7.85	0.72	0.09
480	540	0	90	10.76	39.87	33.35	19.91	18.53	3.97	12.55	8.78	0.72	12.28	0.81	0.007	8.90	0.67	0.08
480	560	0	90	9.29	36.97	30.91	17.95	16.91	3.63	11.53	8.53	0.66	12.99	0.82	0.007	8.49	0.64	0.08
480	580	0	90	8.04	33.51	28.16	16.12	15.07	3.24	10.42	8.02	0.55	14.59	0.82	0.006	8.10	0.58	0.07
480	600	0	90	8.07	29.87	25.13	14.56	13.40	2.89	9.25	7.22	0.55	13.09	0.82	0.005	8.28	0.51	0.06
480	620	0	90	6.34	25.82	21.64	12.18	11.49	2.48	8.09	6.23	0.44	14.13	0.82	0.005	8.74	0.44	0.05
480	640	0	90	5.63	21.47	17.96	10.27	9.67	2.09	6.91	4.90	0.39	12.58	0.82	0.004	8.06	0.36	0.05
480	660	0	90	4.78	17.76	14.87	8.73	8.09	1.76	5.82	3.84	0.35	10.90	0.81	0.003	7.42	0.29	0.04
480	680	0	90	3.75	14.59	12.17	7.03	6.63	1.44	4.87	3.09	0.28	10.85	0.81	0.003	7.00	0.24	0.03
480	700	0	90	2.98	12.18	10.15	5.75	5.51	1.20	4.06	2.62	0.22	11.89	0.82	0.002	7.50	0.21	0.03
500	700	0	90	2.75	10.38	8.69	4.99	4.66	1.01	3.44	2.28	0.20	11.16	0.82	0.002	7.75	0.18	0.02
500	680	0	90	3.12	12.33	10.34	6.02	5.59	1.22	4.09	2.65	0.25	10.58	0.81	0.002	7.39	0.21	0.03
500	660	0	90	4.32	14.62	12.31	7.30	6.63	1.43	4.86	3.13	0.32	9.87	0.81	0.003	7.43	0.25	0.03
500	640	0	90	5.06	17.41	14.58	8.55	7.93	1.71	5.71	3.77	0.33	11.49	0.82	0.003	7.21	0.29	0.04
500	620	0	90	5.62	20.37	17.05	10.04	9.33	2.01	6.65	4.39	0.39	11.34	0.81	0.004	7.70	0.34	0.04
500	600	0	90	6.69	23.45	19.61	11.59	10.78	2.32	7.60	5.07	0.44	11.66	0.81	0.004	7.87	0.39	0.05
500	580	0	90	7.19	26.44	22.20	13.35	12.20	2.62	8.53	5.71	0.49	11.69	0.81	0.005	6.79	0.43	0.06
500	560	0	90	7.54	28.81	23.94	14.08	13.41	2.88	9.34	6.06	0.56	10.80	0.81	0.005	7.96	0.46	0.06
500	540	0	90	9.49	31.01	25.92	15.76	14.48	3.10	10.11	6.41	0.59	10.87	0.81	0.006	7.85	0.49	0.06
500	520	0	90	8.39	32.88	27.32	16.44	15.44	3.29	10.77	6.67	0.65	10.25	0.81	0.006	7.17	0.52	0.07
500	500	0	90	9.91	34.53	28.85	17.40	16.14	3.44	11.32	7.07	0.67	10.60	0.81	0.006	7.31	0.55	0.07
500	480	0	90	9.85	35.70	29.76	17.82	16.67	3.55	11.75	7.28	0.67	10.84	0.81	0.006	7.55	0.56	0.07
500	460	0	90	9.96	36.29	30.21	18.06	16.93	3.61	12.04	7.32	0.74	9.86	0.81	0.006	6.94	0.57	0.08
500	440	0	90	9.77	36.49	30.36	18.12	17.00	3.62	12.20	7.28	0.67	10.93	0.81	0.006	6.36	0.57	0.09
500	420	0	90	9.15	36.84	30.68	18.40	17.15	3.65	12.34	7.36	0.66	11.22	0.81	0.006	7.80	0.57	0.07
500	400	0	90	9.60	37.38	30.98	18.23	17.44	3.72	12.52	7.42	0.63	11.73	0.81	0.006	7.34	0.58	0.08
500	380	0	90	10.26	38.10	31.74	19.02	17.76	3.78	12.77	7.56	0.68	11.06	0.81	0.007	7.44	0.59	0.08
500	360	0	90	9.31	38.21	31.68	18.55	17.77	3.78	12.84	7.60	0.66	11.43	0.81	0.006	7.95	0.60	0.07
500	340	0	90	9.61	38.33	31.88	18.91	17.78	3.78	12.91	7.64	0.70	10.91	0.81	0.007	7.37	0.59	0.08
500	320	0	90	10.13	38.68	32.23	19.52	18.05	3.85	12.99	7.63	0.75	10.11	0.81	0.007	6.81	0.59	0.09
500	300	0	90	9.24	38.66	32.22	19.55	18.07	3.86	12.99	7.60	0.69	10.99	0.81	0.006	7.05	0.58	0.08
500	280	0	90	11.34	38.34	32.04	19.14	17.74	3.77	12.96	7.64	0.76	10.02	0.81	0.007	6.88	0.59	0.09
500	260	0	90	9.97	37.97	31.65	18.64	17.50	3.73	12.81	7.66	0.68	11.27	0.81	0.006	8.17	0.59	0.07
500	240	0	90	11.27	37.71	31.56	18.75	17.30	3.69	12.74	7.67	0.74	10.35	0.81	0.007	7.12	0.59	0.08
500	220	0	90	9.14	37.57	31.29	18.38	17.25	3.69	12.69	7.63	0.67	11.32	0.81	0.006	7.20	0.58	0.08
500	200	0	90	9.07	37.66	31.32	18.34	17.35	3.72	12.73	7.58	0.65	11.58	0.81	0.006	6.50	0.57	0.09
500	180	0	90	10.72	37.74	31.43	18.41	17.36	3.73	12.76	7.62	0.72	10.52	0.81	0.006	6.76	0.57	0.08
500	160	0	90	10.63	37.85	31.71	18.91	17.41	3.75	12.81	7.63	0.76	10.08	0.81	0.007	6.51	0.57	0.09
500	140	0	90	9.72	37.54	31.45	18.79	17.21	3.70	12.71	7.63	0.73	10.48	0.81	0.007	7.26	0.57	0.08
500	120	0	90	9.83	37.20	30.93	17.99	17.12	3.68	12.56	7.52	0.69	10.97	0.81	0.006	6.78	0.55	0.08
500	100	0	90	10.05	36.51	30.51	18.25	16.84	3.62	12.25	7.41	0.70	10.65	0.81	0.006	6.57	0.54	0.08
500	80	0	90	9.75	34.94	29.23	17.36	16.15	3.48	11.72	7.06	0.65	10.83	0.81	0.006	6.76	0.52	0.08
500	60	0	90	8.64	33.10	27.51	16.19	15.33	3.30	11.07	6.70	0.57	11.85	0.81	0.005	6.93	0.49	0.07
500	40	0	90	9.06	31.11	26.03	15.56	14.39	3.09	10.42	6.30	0.64	9.92	0.81	0.006	6.44	0.47	0.07
500	20	0	90	7.03	28.33	23.56	13.90	13.11	2.82	9.54	5.68	0.51	11.13	0.82	0.005	6.75	0.42	0.06
500	0	0	90	6.45	25.76	21.44	12.65	11.87	2.55	8.70	5.18	0.50	10.47	0.81	0.004	6.20	0.39	0.06
