Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
114	409	0	90	45.07	171.80	146.61	72.14	66.97	14.97	54.38	50.45	3.21	15.72	0.83	0.033	8.97	3.04	0.34
114	419	0	90	41.78	175.16	149.36	70.76	67.40	15.05	54.23	53.53	3.06	17.51	0.84	0.033	8.90	3.07	0.34
114	429	0	90	37.56	173.72	147.88	70.11	66.71	14.84	53.77	53.24	2.99	17.78	0.84	0.032	8.37	3.02	0.36
124	429	0	90	48.57	177.35	152.34	74.36	67.81	15.02	54.68	54.86	3.59	15.30	0.84	0.035	7.87	3.16	0.40
124	419	0	90	46.95	176.87	151.30	72.01	67.74	15.07	54.72	54.42	3.34	16.29	0.84	0.035	8.48	3.19	0.38
124	409	0	90	44.32	174.05	148.50	72.13	67.53	15.06	54.92	51.60	3.40	15.17	0.83	0.034	7.62	3.14	0.41
124	399	0	90	40.45	169.38	143.37	71.62	67.95	15.16	55.15	46.28	2.95	15.70	0.83	0.031	8.54	3.14	0.37
124	389	0	90	43.01	170.24	144.57	74.27	68.89	15.37	55.64	45.70	3.31	13.82	0.83	0.032	8.18	3.38	0.41
124	379	0	90	39.21	172.91	146.42	73.37	69.41	15.50	55.81	47.70	3.16	15.08	0.83	0.032	9.33	3.67	0.39
124	369	0	90	43.51	174.10	147.88	74.77	69.74	15.54	55.92	48.44	3.24	14.97	0.83	0.034	10.13	4.00	0.39
124	359	0	90	44.53	170.47	144.54	74.66	69.14	15.36	55.74	45.59	3.24	14.06	0.83	0.032	9.92	3.89	0.39
124	349	0	90	47.56	169.31	143.58	73.67	68.46	15.15	55.65	45.19	3.35	13.48	0.83	0.033	10.45	3.91	0.37
124	339	0	90	45.72	169.53	143.76	74.44	69.02	15.23	55.88	44.63	3.44	12.97	0.83	0.033	9.97	4.01	0.40
124	329	0	90	42.74	171.11	144.67	74.98	70.00	15.42	56.13	44.99	3.24	13.88	0.83	0.032	10.98	4.05	0.37
124	319	0	90	45.04	176.89	149.63	76.24	71.57	15.74	56.84	48.48	3.18	15.27	0.83	0.034	12.52	4.41	0.35
124	309	0	90	46.16	180.62	152.84	77.66	73.27	16.05	57.76	49.58	3.38	14.69	0.83	0.034	10.30	4.44	0.43
124	299	0	90	49.42	182.02	154.41	80.13	74.24	16.19	58.59	49.19	3.50	14.05	0.83	0.036	10.08	4.48	0.44
124	289	0	90	50.09	180.31	152.36	80.52	75.04	16.35	58.81	46.46	3.40	13.68	0.83	0.035	11.59	4.49	0.39
124	279	0	90	48.52	181.41	153.48	80.68	75.13	16.35	58.62	47.67	3.60	13.24	0.83	0.035	11.52	4.66	0.40
124	269	0	90	50.20	181.73	153.98	80.48	74.51	16.20	58.05	49.17	3.67	13.38	0.83	0.035	11.96	4.74	0.40
124	259	0	90	42.72	180.54	152.49	77.40	73.65	16.04	57.15	49.74	3.28	15.17	0.83	0.035	12.35	4.67	0.38
124	249	0	90	41.45	180.03	152.35	76.42	72.39	15.78	56.28	51.37	3.04	16.89	0.84	0.034	13.18	4.58	0.35
124	239	0	90	50.42	174.68	148.59	77.42	71.13	15.50	55.34	48.21	3.35	14.40	0.83	0.034	10.76	4.10	0.38
124	229	0	90	43.26	171.82	145.80	75.55	69.98	15.28	54.50	47.34	3.32	14.24	0.83	0.033	10.61	4.04	0.38
124	219	0	90	47.15	169.17	143.56	74.27	69.20	15.14	53.89	46.08	3.22	14.30	0.83	0.033	10.65	3.78	0.35
124	209	0	90	36.99	168.22	142.41	73.63	69.05	15.16	53.50	45.67	2.87	15.91	0.83	0.031	11.10	3.73	0.34
124	199	0	90	46.26	170.73	144.98	74.80	69.46	15.27	53.41	47.87	3.11	15.37	0.83	0.033	10.39	3.66	0.35
124	189	0	90	43.51	169.30	143.56	74.32	69.55	15.33	53.15	46.59	3.00	15.52	0.83	0.032	9.60	3.42	0.36
124	179	0	90	42.70	168.04	142.25	73.79	69.24	15.29	52.62	46.18	3.00	15.41	0.83	0.032	8.23	3.19	0.39
124	169	0	90	45.84	165.79	140.62	74.55	68.98	15.25	52.14	44.68	2.93	15.23	0.83	0.032	8.18	2.91	0.36
124	159	0	90	39.58	163.61	138.34	72.72	68.38	15.14	51.54	43.68	2.89	15.13	0.83	0.030	7.86	2.73	0.35
124	149	0	90	40.49	165.81	140.57	73.60	68.73	15.20	51.42	45.66	2.71	16.87	0.83	0.030	8.71	2.70	0.31
134	149	0	90	45.78	167.95	142.47	75.03	69.87	15.45	51.81	46.27	2.88	16.06	0.83	0.031	8.50	2.75	0.32
134	159	0	90	42.58	165.48	140.09	74.74	69.47	15.38	51.93	44.07	2.72	16.23	0.83	0.031	8.86	2.73	0.31
134	169	0	90	43.06	167.16	141.43	74.53	69.87	15.45	52.42	44.86	2.90	15.49	0.83	0.031	9.24	2.97	0.32
134	179	0	90	47.60	171.89	146.22	77.71	70.94	15.65	53.22	47.73	3.07	15.57	0.83	0.033	9.72	3.30	0.34
134	189	0	90	46.31	169.68	143.29	75.94	71.20	15.67	53.70	44.79	3.03	14.76	0.83	0.032	9.22	3.31	0.36
134	199	0	90	40.70	171.66	145.07	75.70	71.03	15.58	54.05	46.58	3.10	15.01	0.83	0.032	9.12	3.53	0.39
134	209	0	90	40.38	172.21	145.31	73.43	70.57	15.44	54.20	47.43	3.06	15.50	0.83	0.033	10.43	3.75	0.36
134	219	0	90	44.47	171.79	145.16	75.67	70.91	15.47	54.66	46.23	3.11	14.84	0.83	0.032	11.32	3.91	0.35
134	229	0	90	42.30	174.87	147.28	75.32	71.95	15.66	55.37	47.54	2.88	16.48	0.83	0.032	12.82	4.14	0.32
134	239	0	90	52.69	179.06	152.08	79.69	73.69	15.98	56.49	48.88	3.63	13.45	0.83	0.036	10.03	4.35	0.43
134	249	0	90	43.46	183.88	155.47	79.25	74.63	16.19	57.35	51.90	3.05	17.02	0.84	0.035	12.55	4.81	0.38
134	259	0	90	49.11	186.33	157.98	81.06	75.61	16.37	58.34	52.39	3.54	14.78	0.83	0.037	12.07	4.89	0.41
134	269	0	90	48.21	183.60	155.14	81.96	76.30	16.52	58.89	48.41	3.73	12.99	0.83	0.036	11.03	4.85	0.44
134	279	0	90	48.64	184.77	155.94	81.65	76.86	16.66	59.37	48.54	3.60	13.49	0.83	0.035	12.33	4.82	0.39
134	289	0	90	45.64	185.06	155.84	81.49	76.93	16.67	59.39	48.75	3.37	14.46	0.83	0.035	11.25	4.64	0.41
134	299	0	90	47.55	187.20	158.03	80.38	76.36	16.59	59.06	51.78	3.44	15.05	0.83	0.035	12.31	4.72	0.38
134	309	0	90	48.40	182.32	154.38	80.06	74.70	16.26	58.34	49.29	3.54	13.92	0.83	0.035	11.04	4.45	0.40
134	319	0	90	47.58	178.56	151.47	78.51	72.69	15.86	57.45	48.42	3.58	13.52	0.83	0.035	10.69	4.41	0.41
134	329	0	90	43.86	173.82	146.89	76.21	71.40	15.62	56.65	45.77	3.33	13.74	0.83	0.033	10.46	4.23	0.40
134	339	0	90	46.06	173.27	146.45	75.62	70.88	15.57	56.46	45.93	3.17	14.51	0.83	0.033	10.42	4.22	0.40
134	349	0	90	42.13	173.01	146.42	75.71	70.53	15.53	56.44	46.04	3.16	14.56	0.83	0.032	10.57	4.06	0.38
134	359	0	90	47.42	172.40	145.67	76.27	71.17	15.72	56.41	44.82	3.35	13.39	0.83	0.032	9.68	3.90	0.40
134	369	0	90	48.13	175.55	149.26	77.29	71.29	15.75	56.54	47.71	3.44	13.88	0.83	0.035	9.94	3.83	0.39
134	379	0	90	42.47	174.73	147.89	74.95	70.80	15.64	56.25	47.68	3.31	14.41	0.83	0.033	9.11	3.61	0.40
134	389	0	90	44.42	173.33	146.73	75.21	70.58	15.61	56.13	46.63	3.41	13.69	0.83	0.033	8.31	3.40	0.41
134	399	0	90	42.30	171.99	145.81	74.30	69.50	15.40	55.75	46.74	3.00	15.58	0.83	0.032	8.75	3.25	0.37
134	409	0	90	41.31	174.96	148.70	72.33	68.73	15.19	55.35	50.88	3.22	15.80	0.83	0.033	8.72	3.27	0.38
134	419	0	90	48.33	178.96	153.21	74.00	68.77	15.17	55.22	54.97	3.33	16.52	0.84	0.035	8.52	3.29	0.39
134	429	0	90	41.20	177.36	151.14	72.39	68.60	15.08	54.78	53.98	3.14	17.17	0.84	0.034	8.65	3.15	0.36
144	429	0	90	45.65	181.46	155.07	75.57	70.33	15.46	55.98	55.14	3.38	16.30	0.84	0.036	8.45	3.33	0.39
144	419	0	90	46.59	180.24	153.73	76.28	70.90	15.63	56.35	52.98	3.22	16.45	0.84	0.035	8.16	3.23	0.40
144	409	0	90	45.85	174.87	148.04	75.53	71.36	15.76	56.59	46.91	3.39	13.83	0.83	0.032	9.03	3.19	0.35
144	399	0	90	41.91	173.83	146.82	76.76	71.95	15.93	56.92	44.97	3.21	14.03	0.83	0.032	8.82	3.18	0.36
144	389	0	90	43.15	176.54	149.38	77.45	72.78	16.12	57.35	46.40	3.38	13.71	0.83	0.033	8.41	3.41	0.41
144	379	0	90	44.85	176.98	149.75	77.98	72.85	16.10	57.50	46.64	3.44	13.55	0.83	0.033	8.60	3.55	0.41
144	369	0	90	45.34	176.14	148.77	77.77	73.34	16.19	57.58	45.22	3.23	14.00	0.83	0.033	9.43	3.69	0.39
144	359	0	90	47.05	177.66	150.38	79.20	73.52	16.22	57.81	46.32	3.59	12.90	0.83	0.034	10.13	4.01	0.40
144	349	0	90	44.89	179.13	151.73	78.87	73.44	16.16	57.85	47.84	3.49	13.70	0.83	0.034	9.90	4.25	0.43
144	339	0	90	49.12	182.26	154.69	79.82	73.81	16.18	57.90	50.54	3.45	14.67	0.83	0.036	11.77	4.67	0.40
144	329	0	90	46.86	183.28	155.42	79.41	74.13	16.19	57.99	51.16	3.47	14.76	0.83	0.036	11.88	4.68	0.39
144	319	0	90	44.12	180.47	152.02	78.38	74.56	16.22	58.27	47.64	3.21	14.84	0.83	0.034	11.10	4.44	0.40
144	309	0	90	53.01	185.98	157.38	81.63	76.36	16.56	59.19	50.43	3.76	13.41	0.83	0.037	10.90	4.82	0.44
144	299	0	90	49.78	190.76	161.25	82.14	77.38	16.75	59.73	53.65	3.35	16.01	0.84	0.037	12.06	5.10	0.42
144	289	0	90	50.04	188.53	158.95	83.31	78.52	16.97	60.10	49.90	3.51	14.20	0.83	0.036	11.47	4.93	0.43
144	279	0	90	50.77	187.48	158.62	84.89	78.43	16.92	60.07	48.97	3.75	13.06	0.83	0.037	12.07	4.80	0.40
144	269	0	90	52.17	185.23	156.30	82.83	77.56	16.71	59.42	48.25	3.65	13.22	0.83	0.036	11.61	4.69	0.40
144	259	0	90	48.54	187.63	158.95	82.91	76.95	16.59	58.78	51.91	3.51	14.81	0.83	0.037	12.52	5.06	0.40
144	249	0	90	46.61	185.94	157.49	81.50	76.10	16.44	57.92	51.92	3.35	15.49	0.83	0.036	11.89	4.92	0.41
144	239	0	90	49.23	181.02	153.30	81.50	75.26	16.26	56.98	48.77	3.38	14.41	0.83	0.036	12.35	4.60	0.37
144	229	0	90	44.80	179.53	151.82	78.66	73.73	15.95	55.98	49.81	3.03	16.44	0.83	0.035	12.07	4.45	0.37
144	219	0	90	46.48	175.43	148.66	78.49	72.49	15.71	55.16	47.78	3.19	14.97	0.83	0.034	10.79	4.12	0.38
144	209	0	90	47.05	174.35	147.54	77.09	72.05	15.66	54.77	47.53	3.20	14.87	0.83	0.034	11.12	3.90	0.35
144	199	0	90	45.89	172.13	145.25	77.06	72.54	15.80	54.34	45.25	3.19	14.18	0.83	0.032	10.37	3.58	0.35
144	189	0	90	44.27	171.11	144.37	78.23	73.00	15.97	53.99	44.12	3.03	14.54	0.83	0.032	8.71	3.31	0.38
144	179	0	90	44.80	173.97	147.10	77.35	72.62	15.92	53.62	47.73	3.10	15.39	0.83	0.033	10.36	3.33	0.32
144	169	0	90	45.80	170.23	144.27	77.51	71.67	15.73	52.97	45.58	3.19	14.30	0.83	0.032	8.52	3.01	0.35
144	159	0	90	46.21	167.25	141.36	75.54	70.62	15.51	52.25	44.37	2.97	14.92	0.83	0.031	8.21	2.81	0.34
144	149	0	90	44.32	168.84	142.72	76.32	71.37	15.69	52.01	45.45	2.80	16.26	0.83	0.031	8.68	2.81	0.32
154	149	0	90	44.39	170.96	144.33	78.65	73.24	16.12	52.82	44.90	2.92	15.36	0.83	0.031	8.57	2.73	0.32
154	159	0	90	43.43	170.93	144.01	77.84	73.38	16.15	53.25	44.29	2.99	14.81	0.83	0.031	8.14	2.76	0.34
154	169	0	90	49.26	172.41	145.30	79.03	74.40	16.34	54.03	43.98	3.11	14.16	0.82	0.032	8.16	2.93	0.36
154	179	0	90	49.67	175.09	147.76	80.51	75.13	16.45	54.75	45.21	3.25	13.90	0.83	0.033	8.63	3.20	0.37
154	189	0	90	44.42	172.30	145.23	80.09	74.85	16.35	54.95	42.50	3.11	13.65	0.82	0.032	8.48	3.31	0.39
154	199	0	90	44.21	173.69	146.26	79.16	74.32	16.19	55.03	44.35	3.13	14.18	0.83	0.032	10.22	3.54	0.35
154	209	0	90	44.76	176.47	148.93	77.81	73.60	15.96	55.43	47.44	3.24	14.63	0.83	0.034	10.99	3.93	0.36
154	219	0	90	49.62	176.42	149.45	79.87	73.87	16.01	55.75	46.80	3.54	13.21	0.83	0.035	10.90	4.08	0.37
154	229	0	90	46.80	181.44	153.38	80.65	75.27	16.28	56.68	49.49	3.22	15.38	0.83	0.035	11.41	4.45	0.39
154	239	0	90	48.49	182.36	153.79	81.97	76.63	16.54	57.67	48.07	3.44	13.97	0.83	0.035	12.16	4.66	0.38
154	249	0	90	49.06	186.10	157.11	83.09	77.89	16.80	58.63	49.58	3.51	14.13	0.83	0.036	11.49	4.83	0.42
154	259	0	90	54.07	188.87	159.71	84.34	78.87	16.97	59.58	50.42	3.77	13.36	0.83	0.037	11.48	5.03	0.44
154	269	0	90	51.89	188.77	159.22	84.96	79.32	17.06	60.27	49.18	3.62	13.59	0.83	0.037	11.98	4.92	0.41
154	279	0	90	50.72	189.72	160.05	86.41	80.23	17.30	60.81	48.68	3.65	13.32	0.83	0.036	11.37	4.88	0.43
154	289	0	90	51.85	192.01	162.19	86.91	80.55	17.38	60.82	50.64	3.63	13.96	0.83	0.037	12.29	5.15	0.42
154	299	0	90	51.16	191.64	162.23	85.11	79.13	17.09	60.33	52.18	3.56	14.65	0.83	0.037	12.37	5.16	0.42
154	309	0	90	49.22	188.30	159.19	83.25	77.91	16.86	59.62	50.77	3.64	13.93	0.83	0.037	13.02	5.08	0.39
154	319	0	90	47.98	185.98	157.38	82.51	76.64	16.63	58.92	50.42	3.58	14.08	0.83	0.036	12.12	4.89	0.40
154	329	0	90	48.65	189.35	160.24	80.39	76.07	16.59	58.71	54.57	3.34	16.32	0.84	0.037	12.68	5.05	0.40
154	339	0	90	49.10	189.45	161.13	82.09	75.91	16.58	58.74	54.80	3.51	15.61	0.83	0.038	11.53	4.96	0.43
154	349	0	90	48.08	183.62	155.79	81.54	75.35	16.51	58.68	49.59	3.57	13.91	0.83	0.036	11.07	4.49	0.41
154	359	0	90	46.11	180.31	152.26	80.83	75.27	16.54	58.50	46.54	3.43	13.58	0.83	0.034	10.96	4.07	0.37
154	369	0	90	49.57	178.23	150.79	81.58	75.06	16.51	58.29	44.88	3.53	12.70	0.82	0.034	9.70	3.74	0.39
154	379	0	90	49.37	180.81	153.14	80.05	74.67	16.44	58.20	47.93	3.48	13.76	0.83	0.035	8.72	3.70	0.42
154	389	0	90	46.91	178.99	151.58	80.40	74.52	16.43	57.87	46.59	3.54	13.15	0.83	0.034	8.30	3.51	0.42
154	399	0	90	50.37	177.51	150.38	79.89	74.19	16.35	57.64	45.68	3.38	13.53	0.83	0.033	8.67	3.31	0.38
154	409	0	90	38.96	175.74	147.81	76.52	73.39	16.15	57.13	45.21	3.09	14.64	0.83	0.031	8.25	3.00	0.36
154	419	0	90	42.57	177.49	150.52	77.21	72.42	15.89	56.70	48.37	3.14	15.39	0.83	0.033	7.49	3.10	0.41
154	429	0	90	46.59	179.24	152.42	77.03	71.78	15.70	56.19	51.27	3.36	15.25	0.83	0.034	8.91	3.28	0.37
164	429	0	90	46.71	177.00	149.96	78.94	73.47	16.09	56.89	46.63	3.38	13.78	0.83	0.034	7.56	3.13	0.41
164	419	0	90	47.47	176.54	149.06	79.75	74.41	16.33	57.45	44.68	3.47	12.87	0.83	0.032	7.31	2.98	0.41
164	409	0	90	47.03	177.30	149.70	81.26	75.39	16.58	58.12	43.80	3.59	12.20	0.82	0.032	7.06	2.96	0.42
164	399	0	90	42.77	179.82	151.65	81.11	76.20	16.79	58.48	45.14	3.37	13.40	0.83	0.033	8.24	3.30	0.40
164	389	0	90	48.21	182.22	153.99	81.46	76.09	16.78	58.86	47.27	3.35	14.09	0.83	0.034	8.43	3.62	0.43
164	379	0	90	47.66	182.00	154.02	83.27	76.78	16.91	59.17	46.05	3.46	13.32	0.83	0.034	9.02	3.67	0.41
164	369	0	90	45.70	182.47	153.97	83.07	77.36	17.02	59.32	45.79	3.40	13.45	0.83	0.034	10.46	3.92	0.37
164	359	0	90	49.84	182.96	154.73	82.99	76.65	16.82	59.15	47.17	3.66	12.87	0.83	0.035	10.03	4.17	0.42
164	349	0	90	49.41	182.81	154.44	81.95	76.49	16.74	59.31	47.01	3.67	12.81	0.83	0.035	10.03	4.22	0.42
164	339	0	90	44.65	188.52	159.39	81.38	77.12	16.84	59.24	52.16	3.44	15.16	0.83	0.036	11.71	4.73	0.40
164	329	0	90	53.12	192.73	163.90	83.61	77.65	16.91	59.42	55.66	3.54	15.74	0.83	0.039	11.80	5.12	0.43
164	319	0	90	52.34	190.86	161.33	83.74	78.62	17.05	59.69	52.56	3.87	13.59	0.83	0.037	12.19	5.01	0.41
164	309	0	90	49.11	192.14	162.31	85.79	80.03	17.30	60.32	51.78	3.56	14.53	0.83	0.037	11.72	5.12	0.44
164	299	0	90	54.39	194.93	164.94	87.41	81.00	17.46	61.03	52.90	3.84	13.79	0.83	0.038	12.73	5.21	0.41
164	289	0	90	50.81	192.50	162.18	87.33	81.64	17.58	61.19	49.67	3.52	14.12	0.83	0.037	10.76	4.95	0.46
164	279	0	90	49.87	190.75	160.21	86.36	81.49	17.52	61.26	48.01	3.30	14.54	0.83	0.035	11.82	4.91	0.42
164	269	0	90	49.52	190.78	160.67	86.78	80.76	17.34	60.89	49.13	3.58	13.72	0.83	0.036	12.06	5.03	0.42
164	259	0	90	52.15	189.70	160.19	86.37	80.31	17.26	60.14	49.26	3.61	13.66	0.83	0.037	11.89	5.00	0.42
164	249	0	90	47.47	184.57	155.14	83.44	79.04	17.01	59.00	46.52	3.37	13.79	0.83	0.035	11.47	4.55	0.40
164	239	0	90	47.53	181.54	152.53	82.08	77.69	16.73	57.98	45.86	3.26	14.09	0.83	0.034	12.32	4.47	0.36
164	229	0	90	47.02	179.29	150.88	80.55	76.37	16.46	57.00	45.92	3.24	14.18	0.83	0.034	10.64	4.28	0.40
164	219	0	90	46.52	177.75	149.86	79.76	74.94	16.18	56.04	46.77	3.25	14.40	0.83	0.034	11.20	4.22	0.38
164	209	0	90	44.03	175.27	147.56	80.06	75.01	16.25	55.76	44.50	3.14	14.19	0.83	0.033	10.97	3.85	0.35
164	199	0	90	46.03	173.09	145.55	80.71	75.57	16.41	55.38	42.13	3.23	13.06	0.82	0.032	8.80	3.50	0.40
164	189	0	90	45.32	171.83	144.51	82.62	76.34	16.63	55.17	40.32	3.14	12.84	0.82	0.031	8.50	3.25	0.38
164	179	0	90	42.82	172.74	145.22	81.40	76.19	16.62	54.96	41.59	3.12	13.34	0.82	0.031	8.86	3.08	0.35
164	169	0	90	52.32	172.79	145.90	81.90	75.61	16.53	54.41	42.78	3.28	13.03	0.82	0.033	7.87	2.88	0.37
164	159	0	90	42.34	169.68	142.31	79.05	74.76	16.37	53.53	41.39	2.89	14.33	0.82	0.030	7.11	2.66	0.37
164	149	0	90	46.79	169.09	142.85	81.05	74.60	16.34	53.00	41.49	3.18	13.05	0.82	0.032	7.00	2.59	0.37
174	149	0	90	45.25	167.56	140.67	80.74	75.44	16.55	53.12	38.99	2.88	13.54	0.82	0.030	6.68	2.52	0.38
174	159	0	90	46.34	169.35	142.64	82.64	76.16	16.70	53.90	39.28	3.24	12.13	0.82	0.031	7.00	2.61	0.37
174	169	0	90	45.46	170.61	142.81	81.52	76.94	16.84	54.74	38.92	3.10	12.57	0.82	0.031	7.52	2.68	0.36
174	179	0	90	47.22	172.48	144.62	83.21	77.44	16.90	55.33	39.71	3.24	12.24	0.82	0.031	7.63	2.97	0.39
174	189	0	90	43.25	173.10	144.59	81.44	77.27	16.84	55.50	40.32	3.02	13.36	0.82	0.030	9.91	3.28	0.33
174	199	0	90	43.20	172.73	144.35	80.02	76.35	16.59	55.53	40.85	2.98	13.71	0.82	0.031	10.34	3.46	0.33
174	209	0	90	44.22	173.54	145.58	81.46	76.03	16.47	55.93	41.58	3.22	12.90	0.83	0.031	9.27	3.66	0.39
174	219	0	90	46.16	176.60	148.90	82.35	76.26	16.47	56.53	43.81	3.21	13.64	0.83	0.033	11.08	4.11	0.37
174	229	0	90	47.78	179.46	151.22	83.40	77.34	16.66	57.38	44.74	3.23	13.85	0.83	0.034	10.76	4.23	0.39
174	239	0	90	44.66	182.44	153.13	83.86	78.77	16.95	58.35	45.32	3.41	13.27	0.83	0.034	12.07	4.38	0.36
174	249	0	90	47.98	186.05	156.19	84.48	79.99	17.19	59.35	46.71	3.39	13.78	0.83	0.035	11.75	4.57	0.39
174	259	0	90	48.46	187.80	157.88	86.49	80.75	17.33	60.20	46.85	3.68	12.74	0.83	0.035	11.13	4.80	0.43
174	269	0	90	51.10	190.96	160.49	86.70	81.73	17.53	61.15	48.08	3.83	12.55	0.83	0.036	11.73	5.05	0.43
174	279	0	90	54.14	192.01	161.85	88.57	82.39	17.69	61.46	48.16	3.83	12.56	0.82	0.037	11.33	4.99	0.44
174	289	0	90	48.88	192.70	162.33	88.38	82.07	17.64	61.34	49.29	3.53	13.95	0.83	0.037	10.92	4.97	0.46
174	299	0	90	51.55	195.29	164.83	87.22	81.62	17.57	61.20	52.46	3.49	15.05	0.83	0.038	11.80	5.14	0.44
174	309	0	90	50.00	195.93	165.34	85.80	80.97	17.44	60.57	54.39	3.46	15.72	0.83	0.038	12.43	5.20	0.42
174	319	0	90	49.45	194.11	164.23	83.97	79.09	17.10	59.80	55.22	3.54	15.60	0.83	0.039	12.80	5.43	0.42
174	329	0	90	45.18	191.19	161.86	83.01	77.80	16.89	59.27	54.12	3.41	15.85	0.83	0.038	12.46	5.21	0.42
174	339	0	90	50.82	187.41	158.46	82.93	77.55	16.88	59.21	50.65	3.60	14.08	0.83	0.037	11.20	4.81	0.43
174	349	0	90	49.25	184.33	155.61	82.61	76.95	16.79	59.13	48.25	3.57	13.51	0.83	0.035	11.05	4.63	0.42
174	359	0	90	49.85	183.73	155.45	83.30	76.89	16.82	59.29	47.55	3.48	13.66	0.83	0.035	11.15	4.45	0.40
174	369	0	90	49.87	185.24	156.59	83.92	78.02	17.10	59.53	47.70	3.64	13.10	0.83	0.035	10.04	4.16	0.41
174	379	0	90	48.09	181.96	153.59	84.54	77.69	17.06	59.22	45.05	3.56	12.66	0.82	0.034	7.67	3.70	0.48
174	389	0	90	48.58	179.65	151.24	81.45	76.72	16.83	58.87	44.06	3.61	12.19	0.82	0.034	8.32	3.55	0.43
174	399	0	90	48.74	179.33	151.35	81.94	76.31	16.75	58.46	44.56	3.53	12.62	0.82	0.033	8.84	3.41	0.39
174	409	0	90	44.91	177.66	149.78	81.02	75.78	16.61	58.12	43.76	3.47	12.61	0.82	0.032	7.64	3.02	0.40
174	419	0	90	40.16	174.93	146.78	78.61	74.77	16.35	57.41	42.76	3.13	13.67	0.83	0.031	7.50	2.94	0.39
174	429	0	90	47.40	175.89	148.71	79.40	73.92	16.11	56.92	45.05	3.27	13.79	0.83	0.033	8.51	3.06	0.36
184	429	0	90	47.02	176.25	148.94	79.88	74.24	16.18	57.04	44.97	3.35	13.40	0.83	0.032	7.40	2.91	0.39
184	419	0	90	46.18	176.55	148.91	79.46	74.84	16.35	57.76	43.95	3.36	13.10	0.82	0.032	7.05	2.89	0.41
184	409	0	90	47.33	178.01	150.08	81.26	75.90	16.63	58.15	43.96	3.34	13.15	0.82	0.033	7.73	3.11	0.40
184	399	0	90	43.82	178.70	150.77	82.76	76.46	16.79	58.45	43.80	3.38	12.97	0.82	0.033	8.83	3.38	0.38
184	389	0	90	44.95	179.93	151.35	81.88	77.20	16.94	58.90	43.83	3.36	13.04	0.82	0.033	8.97	3.63	0.40
184	379	0	90	52.62	181.14	152.74	84.37	77.88	17.09	59.30	43.96	3.71	11.85	0.82	0.035	8.54	3.81	0.45
184	369	0	90	51.06	184.50	156.04	84.50	78.06	17.11	59.45	46.99	3.60	13.07	0.83	0.035	10.57	4.20	0.40
184	359	0	90	50.50	184.15	155.71	82.88	77.13	16.87	59.18	47.84	3.54	13.50	0.83	0.035	10.98	4.44	0.40
184	349	0	90	50.82	187.29	158.38	82.65	77.18	16.82	59.14	50.97	3.51	14.53	0.83	0.037	11.84	4.94	0.42
184	339	0	90	49.70	188.94	159.56	82.10	77.79	16.93	59.08	52.06	3.36	15.49	0.83	0.037	14.51	5.09	0.35
184	329	0	90	50.08	190.19	161.22	84.23	78.11	16.95	59.23	52.84	3.46	15.26	0.83	0.038	12.65	5.23	0.41
184	319	0	90	50.55	193.57	163.98	85.24	79.29	17.12	59.81	54.46	3.67	14.83	0.83	0.039	12.79	5.46	0.43
184	309	0	90	54.77	196.41	166.55	87.64	80.90	17.42	60.67	54.84	3.56	15.41	0.83	0.040	12.14	5.31	0.44
184	299	0	90	46.40	194.95	164.24	86.31	81.50	17.50	61.00	52.46	3.50	14.98	0.83	0.037	11.90	5.15	0.43
184	289	0	90	50.56	194.71	163.62	86.76	82.31	17.67	61.21	51.19	3.48	14.70	0.83	0.037	13.56	5.20	0.38
184	279	0	90	52.15	193.52	162.94	87.31	82.39	17.66	61.19	49.94	3.72	13.41	0.83	0.037	12.01	5.14	0.43
184	269	0	90	47.31	189.71	159.22	86.44	81.86	17.53	60.72	47.12	3.44	13.70	0.83	0.036	12.70	4.87	0.38
184	259	0	90	45.42	186.61	156.61	85.44	80.43	17.24	59.78	46.40	3.41	13.60	0.83	0.035	12.20	4.74	0.39
184	249	0	90	42.67	184.12	154.63	83.79	79.28	17.01	58.82	46.02	3.26	14.12	0.83	0.034	12.73	4.62	0.36
184	239	0	90	48.40	182.39	153.47	84.48	78.59	16.86	58.08	45.72	3.31	13.81	0.83	0.035	11.48	4.45	0.39
184	229	0	90	43.25	177.67	148.84	81.31	77.17	16.60	56.98	43.52	3.04	14.33	0.83	0.032	11.00	4.14	0.38
184	219	0	90	45.96	174.82	146.84	81.23	76.11	16.41	55.97	42.74	3.02	14.16	0.83	0.032	11.46	3.93	0.34
184	209	0	90	45.87	173.54	145.97	81.36	75.86	16.40	55.55	42.13	3.04	13.88	0.82	0.033	10.03	3.72	0.37
184	199	0	90	44.15	173.10	145.22	80.19	75.97	16.47	55.17	41.97	3.15	13.33	0.82	0.031	9.32	3.49	0.37
184	189	0	90	47.46	174.15	146.67	83.82	76.90	16.71	55.20	42.05	3.10	13.58	0.82	0.032	9.17	3.32	0.36
184	179	0	90	46.30	172.57	144.84	83.39	77.33	16.86	54.96	40.28	3.36	12.01	0.82	0.031	8.21	2.96	0.36
184	169	0	90	43.41	169.33	141.79	82.04	76.82	16.78	54.15	38.36	3.14	12.21	0.82	0.030	7.94	2.64	0.33
